acces,0.000771604938272,1.txt
accession,0.000771604938272,1.txt
acid,0.00154320987654,1.txt
action,0.000771604938272,1.txt
additional,0.000771604938272,1.txt
adult,0.000771604938272,1.txt
adverse,0.00154320987654,1.txt
advertisement,0.000771604938272,1.txt
affair,0.000771604938272,1.txt
affect,0.00385802469136,1.txt
aggressive,0.000771604938272,1.txt
aim,0.000771604938272,1.txt
air,0.00154320987654,1.txt
alcohol,0.000771604938272,1.txt
allergen,0.00154320987654,1.txt
allergie,0.00154320987654,1.txt
alternative,0.000771604938272,1.txt
altitude,0.000771604938272,1.txt
america,0.00385802469136,1.txt
american,0.00462962962963,1.txt
amount,0.00385802469136,1.txt
anaphylaxi,0.000771604938272,1.txt
ancestor,0.00308641975309,1.txt
ancient,0.000771604938272,1.txt
aneuploid,0.000771604938272,1.txt
aphid,0.00848765432099,1.txt
appearance,0.000771604938272,1.txt
area,0.00308641975309,1.txt
arkansa,0.000771604938272,1.txt
article,0.00385802469136,1.txt
aspect,0.000771604938272,1.txt
assert,0.000771604938272,1.txt
attempt,0.000771604938272,1.txt
author,0.000771604938272,1.txt
average,0.000771604938272,1.txt
avoid,0.000771604938272,1.txt
back,0.00231481481481,1.txt
bear,0.00308641975309,1.txt
beautiful,0.00231481481481,1.txt
bee,0.00231481481481,1.txt
beginning,0.000771604938272,1.txt
berrie,0.000771604938272,1.txt
beverage,0.00154320987654,1.txt
birth,0.000771604938272,1.txt
bitter,0.000771604938272,1.txt
bloom,0.00231481481481,1.txt
blossom,0.00308641975309,1.txt
book,0.000771604938272,1.txt
botryti,0.000771604938272,1.txt
bottom,0.000771604938272,1.txt
branch,0.00154320987654,1.txt
branche,0.000771604938272,1.txt
break,0.000771604938272,1.txt
breed,0.000771604938272,1.txt
brown,0.00462962962963,1.txt
bucket,0.000771604938272,1.txt
bud,0.00154320987654,1.txt
butter,0.000771604938272,1.txt
cake,0.000771604938272,1.txt
calorie,0.000771604938272,1.txt
calvado,0.000771604938272,1.txt
campaign,0.000771604938272,1.txt
cancer,0.000771604938272,1.txt
carbohydrate,0.000771604938272,1.txt
carry,0.000771604938272,1.txt
case,0.00308641975309,1.txt
catch,0.000771604938272,1.txt
cellar,0.000771604938272,1.txt
center,0.00154320987654,1.txt
central,0.00231481481481,1.txt
chamber,0.00154320987654,1.txt
chance,0.000771604938272,1.txt
chapter,0.000771604938272,1.txt
characteristic,0.00462962962963,1.txt
chemical,0.000771604938272,1.txt
chromosome,0.00154320987654,1.txt
cider,0.00694444444444,1.txt
citation,0.000771604938272,1.txt
climate,0.00154320987654,1.txt
close,0.00154320987654,1.txt
collection,0.00385802469136,1.txt
colonist,0.00154320987654,1.txt
color,0.00231481481481,1.txt
commercial,0.00385802469136,1.txt
common,0.00308641975309,1.txt
compatible,0.000771604938272,1.txt
complete,0.000771604938272,1.txt
compound,0.000771604938272,1.txt
concentration,0.00154320987654,1.txt
conclude,0.000771604938272,1.txt
condition,0.00231481481481,1.txt
connection,0.00154320987654,1.txt
constant,0.000771604938272,1.txt
constituent,0.000771604938272,1.txt
consumer,0.00231481481481,1.txt
content,0.00154320987654,1.txt
continent,0.00154320987654,1.txt
continue,0.000771604938272,1.txt
contribute,0.000771604938272,1.txt
contribution,0.00154320987654,1.txt
control,0.00154320987654,1.txt
cool,0.000771604938272,1.txt
cooperative,0.000771604938272,1.txt
core,0.00154320987654,1.txt
cornicle,0.000771604938272,1.txt
countrie,0.00308641975309,1.txt
crabapple,0.00154320987654,1.txt
create,0.000771604938272,1.txt
crisp,0.00154320987654,1.txt
crop,0.00231481481481,1.txt
crumble,0.000771604938272,1.txt
cultivar,0.0216049382716,1.txt
cultural,0.000771604938272,1.txt
culture,0.000771604938272,1.txt
cup,0.000771604938272,1.txt
current,0.000771604938272,1.txt
cut,0.000771604938272,1.txt
cycle,0.00154320987654,1.txt
damage,0.000771604938272,1.txt
dark,0.000771604938272,1.txt
database,0.00308641975309,1.txt
date,0.00154320987654,1.txt
day,0.00385802469136,1.txt
deciduou,0.00154320987654,1.txt
decline,0.000771604938272,1.txt
delay,0.000771604938272,1.txt
deliciou,0.00462962962963,1.txt
desire,0.000771604938272,1.txt
dessert,0.00385802469136,1.txt
develop,0.0054012345679,1.txt
development,0.000771604938272,1.txt
diameter,0.000771604938272,1.txt
difference,0.000771604938272,1.txt
disease,0.0115740740741,1.txt
dishe,0.000771604938272,1.txt
distract,0.000771604938272,1.txt
doctor,0.00308641975309,1.txt
dollar,0.000771604938272,1.txt
dose,0.000771604938272,1.txt
drink,0.000771604938272,1.txt
drop,0.000771604938272,1.txt
duches,0.000771604938272,1.txt
dwarf,0.00308641975309,1.txt
earning,0.000771604938272,1.txt
eat,0.00154320987654,1.txt
effect,0.00385802469136,1.txt
effort,0.000771604938272,1.txt
elli,0.000771604938272,1.txt
empire,0.000771604938272,1.txt
eri,0.000771604938272,1.txt
essential,0.000771604938272,1.txt
eternal,0.000771604938272,1.txt
european,0.00308641975309,1.txt
exist,0.00231481481481,1.txt
experiment,0.000771604938272,1.txt
exporter,0.000771604938272,1.txt
exposure,0.00154320987654,1.txt
extend,0.000771604938272,1.txt
extensive,0.000771604938272,1.txt
extreme,0.000771604938272,1.txt
facilitie,0.00154320987654,1.txt
fade,0.000771604938272,1.txt
fair,0.000771604938272,1.txt
fall,0.00154320987654,1.txt
farm,0.00154320987654,1.txt
farmer,0.00154320987654,1.txt
fat,0.000771604938272,1.txt
favor,0.000771604938272,1.txt
feed,0.00231481481481,1.txt
figure,0.000771604938272,1.txt
find,0.000771604938272,1.txt
finding,0.000771604938272,1.txt
fit,0.000771604938272,1.txt
flank,0.000771604938272,1.txt
flavor,0.00308641975309,1.txt
flesh,0.00154320987654,1.txt
flower,0.00385802469136,1.txt
folate,0.000771604938272,1.txt
folktale,0.000771604938272,1.txt
food,0.00462962962963,1.txt
form,0.0054012345679,1.txt
found,0.00848765432099,1.txt
fresh,0.00385802469136,1.txt
freshnes,0.000771604938272,1.txt
fruit,0.033950617284,1.txt
fungu,0.000771604938272,1.txt
garden,0.00231481481481,1.txt
gardener,0.000771604938272,1.txt
gene,0.00462962962963,1.txt
general,0.000771604938272,1.txt
genesi,0.00154320987654,1.txt
genetic,0.00154320987654,1.txt
genomicist,0.000771604938272,1.txt
genu,0.00154320987654,1.txt
gift,0.000771604938272,1.txt
glycoside,0.00154320987654,1.txt
god,0.00231481481481,1.txt
goddes,0.00462962962963,1.txt
goddesse,0.000771604938272,1.txt
good,0.00154320987654,1.txt
graft,0.000771604938272,1.txt
grain,0.000771604938272,1.txt
gram,0.000771604938272,1.txt
grave,0.000771604938272,1.txt
great,0.00154320987654,1.txt
greek,0.0054012345679,1.txt
green,0.00154320987654,1.txt
gri,0.000771604938272,1.txt
ground,0.000771604938272,1.txt
group,0.00771604938272,1.txt
grow,0.00231481481481,1.txt
grower,0.00308641975309,1.txt
hand,0.000771604938272,1.txt
hard,0.00308641975309,1.txt
hardines,0.000771604938272,1.txt
harvest,0.000771604938272,1.txt
help,0.000771604938272,1.txt
heracle,0.00154320987654,1.txt
hero,0.00154320987654,1.txt
hesperide,0.00231481481481,1.txt
heterozygote,0.000771604938272,1.txt
high,0.00617283950617,1.txt
hippomene,0.00231481481481,1.txt
home,0.00154320987654,1.txt
honeycrisp,0.000771604938272,1.txt
hot,0.000771604938272,1.txt
hour,0.000771604938272,1.txt
human,0.00385802469136,1.txt
import,0.000771604938272,1.txt
important,0.00462962962963,1.txt
importer,0.000771604938272,1.txt
include,0.00462962962963,1.txt
increase,0.000771604938272,1.txt
increasing,0.000771604938272,1.txt
individual,0.00385802469136,1.txt
infect,0.000771604938272,1.txt
ingredient,0.000771604938272,1.txt
insect,0.00231481481481,1.txt
instance,0.00231481481481,1.txt
international,0.000771604938272,1.txt
involve,0.000771604938272,1.txt
issue,0.000771604938272,1.txt
juice,0.00308641975309,1.txt
kind,0.000771604938272,1.txt
king,0.00231481481481,1.txt
labour,0.000771604938272,1.txt
ladder,0.000771604938272,1.txt
large,0.00385802469136,1.txt
layer,0.000771604938272,1.txt
leave,0.0054012345679,1.txt
level,0.00154320987654,1.txt
light,0.00154320987654,1.txt
link,0.00154320987654,1.txt
liquid,0.000771604938272,1.txt
list,0.00308641975309,1.txt
local,0.00231481481481,1.txt
long,0.00231481481481,1.txt
love,0.00308641975309,1.txt
low,0.00308641975309,1.txt
maggot,0.000771604938272,1.txt
maintain,0.00154320987654,1.txt
make,0.00231481481481,1.txt
malling-serie,0.000771604938272,1.txt
malu,0.0100308641975,1.txt
